,公司代號,公司名稱,年份,數量
1049,1512,瑞利,100,31
1050,1513,中興電,109,53
1051,1513,中興電,108,14
1052,1513,中興電,107,13
1053,1513,中興電,106,19
1054,1513,中興電,105,15
1055,1513,中興電,104,10
1056,1513,中興電,103,29
1057,1513,中興電,102,11
1058,1513,中興電,101,13
1059,1513,中興電,100,20
1060,1514,亞力,109,10
1061,1514,亞力,108,8
1062,1514,亞力,107,6
1063,1514,亞力,106,11
1064,1514,亞力,105,8
1065,1514,亞力,104,6
1066,1514,亞力,103,19
1067,1514,亞力,102,11
1068,1514,亞力,101,9
1069,1514,亞力,100,19
1070,1515,力山,109,17
1071,1515,力山,108,15
1072,1515,力山,107,18
1073,1515,力山,106,21
1074,1515,力山,105,14
1075,1515,力山,104,14
1076,1515,力山,103,21
1077,1515,力山,102,14
1078,1515,力山,101,13
1079,1515,力山,100,11
1080,1516,川飛,109,19
1081,1516,川飛,108,24
1082,1516,川飛,107,16
1083,1516,川飛,106,24
1084,1516,川飛,105,34
1085,1516,川飛,104,31
1086,1516,川飛,103,27
1087,1516,川飛,102,37
1088,1516,川飛,101,52
1089,1516,川飛,100,53
1090,1517,利奇,109,19
1091,1517,利奇,108,13
1092,1517,利奇,107,12
1093,1517,利奇,106,19
1094,1517,利奇,105,9
1095,1517,利奇,104,10
1096,1517,利奇,103,9
1097,1517,利奇,102,6
1098,1517,利奇,101,5
1099,1517,利奇,100,11
1100,1519,華城,109,14
1101,1519,華城,108,18
1102,1519,華城,107,8
1103,1519,華城,106,17
1104,1519,華城,105,8
1105,1519,華城,104,10
1106,1519,華城,103,20
1107,1519,華城,102,12
1108,1519,華城,101,13
1109,1519,華城,100,19
1110,1521,大億,109,12
1111,1521,大億,108,10
1112,1521,大億,107,7
1113,1521,大億,106,10
1114,1521,大億,105,11
1115,1521,大億,104,5
1116,1521,大億,103,11
1117,1521,大億,102,6
1118,1521,大億,101,15
1119,1521,大億,100,16
1120,1522,堤維西,109,8
1121,1522,堤維西,108,14
1122,1522,堤維西,107,12
1123,1522,堤維西,106,12
1124,1522,堤維西,105,19
1125,1522,堤維西,104,21
1126,1522,堤維西,103,21
1127,1522,堤維西,102,15
1128,1522,堤維西,101,25
1129,1522,堤維西,100,25
1130,1524,耿鼎,109,10
1131,1524,耿鼎,108,10
1132,1524,耿鼎,107,6
1133,1524,耿鼎,106,8
1134,1524,耿鼎,105,8
1135,1524,耿鼎,104,11
1136,1524,耿鼎,103,8
1137,1524,耿鼎,102,22
1138,1524,耿鼎,101,8
1139,1524,耿鼎,100,15
1140,1525,江申,109,11
1141,1525,江申,108,15
1142,1525,江申,107,14
1143,1525,江申,106,14
1144,1525,江申,105,17
1145,1525,江申,104,11
1146,1525,江申,103,12
1147,1525,江申,102,20
1148,1525,江申,101,8
1149,1525,江申,100,12
1150,1526,日馳,109,12
1151,1526,日馳,108,11
1152,1526,日馳,107,30
1153,1526,日馳,106,19
1154,1526,日馳,105,12
1155,1526,日馳,104,14
1156,1526,日馳,103,10
1157,1526,日馳,102,11
1158,1526,日馳,101,8
1159,1526,日馳,100,10
1160,1527,鑽全,109,4
1161,1527,鑽全,108,17
1162,1527,鑽全,107,14
1163,1527,鑽全,106,10
1164,1527,鑽全,105,16
1165,1527,鑽全,104,29
1166,1527,鑽全,103,8
1167,1527,鑽全,102,14
1168,1527,鑽全,101,26
1169,1527,鑽全,100,14
1170,1528,恩德,109,21
1171,1528,恩德,108,35
1172,1528,恩德,107,36
1173,1528,恩德,106,22
1174,1528,恩德,105,23
1175,1528,恩德,104,23
1176,1528,恩德,103,30
1177,1528,恩德,102,14
1178,1528,恩德,101,18
1179,1528,恩德,100,28
1180,1529,樂士,109,43
1181,1529,樂士,108,50
1182,1529,樂士,107,52
1183,1529,樂士,106,49
1184,1529,樂士,105,61
1185,1529,樂士,104,48
1186,1529,樂士,103,65
1187,1529,樂士,102,64
1188,1529,樂士,101,60
1189,1529,樂士,100,78
1190,1530,亞崴,109,24
1191,1530,亞崴,108,20
1192,1530,亞崴,107,23
1193,1530,亞崴,106,26
1194,1530,亞崴,105,14
1195,1530,亞崴,104,20
1196,1530,亞崴,103,33
1197,1530,亞崴,102,33
1198,1530,亞崴,101,19
1199,1530,亞崴,100,22
1200,1531,高林股,109,41
1201,1531,高林股,108,35
1202,1531,高林股,107,35
1203,1531,高林股,106,36
1204,1531,高林股,105,32
1205,1531,高林股,104,37
1206,1531,高林股,103,48
1207,1531,高林股,102,37
1208,1531,高林股,101,39
1209,1531,高林股,100,34
1210,1532,勤美,109,55
1211,1532,勤美,108,38
1212,1532,勤美,107,52
1213,1532,勤美,106,63
1214,1532,勤美,105,45
1215,1532,勤美,104,51
1216,1532,勤美,103,63
1217,1532,勤美,102,33
1218,1532,勤美,101,25
1219,1532,勤美,100,39
1220,1533,車王電,109,12
1221,1533,車王電,108,15
1222,1533,車王電,107,14
1223,1533,車王電,106,12
1224,1533,車王電,105,12
1225,1533,車王電,104,16
1226,1533,車王電,103,22
1227,1533,車王電,102,14
1228,1533,車王電,101,26
1229,1533,車王電,100,24
1230,1535,中宇,109,15
1231,1535,中宇,108,9
1232,1535,中宇,107,18
1233,1535,中宇,106,16
1234,1535,中宇,105,15
1235,1535,中宇,104,16
1236,1535,中宇,103,22
1237,1535,中宇,102,9
1238,1535,中宇,101,14
1239,1535,中宇,100,18
1240,1536,和大,109,21
1241,1536,和大,108,23
1242,1536,和大,107,28
1243,1536,和大,106,46
1244,1536,和大,105,42
1245,1536,和大,104,25
1246,1536,和大,103,30
1247,1536,和大,102,48
1248,1536,和大,101,22
1249,1536,和大,100,32
1250,1537,廣隆,109,11
1251,1537,廣隆,108,14
1252,1537,廣隆,107,21
1253,1537,廣隆,106,15
1254,1537,廣隆,105,21
1255,1537,廣隆,104,21
1256,1537,廣隆,103,22
1257,1537,廣隆,102,12
1258,1537,廣隆,101,15
1259,1537,廣隆,100,13
1260,1538,正峰新,109,0
1261,1538,正峰新,108,0
1262,1538,正峰新,107,0
1263,1538,正峰新,106,0
1264,1538,正峰新,105,0
1265,1538,正峰新,104,0
1266,1538,正峰新,103,0
1267,1538,正峰新,102,0
1268,1538,正峰新,101,0
1269,1538,正峰新,100,0
1270,1539,巨庭,109,12
1271,1539,巨庭,108,6
1272,1539,巨庭,107,11
1273,1539,巨庭,106,17
1274,1539,巨庭,105,8
1275,1539,巨庭,104,11
1276,1539,巨庭,103,14
1277,1539,巨庭,102,23
1278,1539,巨庭,101,20
1279,1539,巨庭,100,16
1280,1540,喬福,109,14
1281,1540,喬福,108,14
1282,1540,喬福,107,15
1283,1540,喬福,106,32
1284,1540,喬福,105,10
1285,1540,喬福,104,9
1286,1540,喬福,103,8
1287,1540,喬福,102,10
1288,1540,喬福,101,5
1289,1540,喬福,100,10
1290,1541,錩泰,109,11
1291,1541,錩泰,108,15
1292,1541,錩泰,107,7
1293,1541,錩泰,106,10
1294,1541,錩泰,105,13
1295,1541,錩泰,104,17
1296,1541,錩泰,103,24
1297,1541,錩泰,102,30
1298,1541,錩泰,101,30
1299,1541,錩泰,100,35
1300,1558,伸興,109,26
1301,1558,伸興,108,31
1302,1558,伸興,107,33
1303,1558,伸興,106,24
1304,1558,伸興,105,23
1305,1558,伸興,104,33
1306,1558,伸興,103,23
1307,1558,伸興,102,29
1308,1558,伸興,101,27
1309,1558,伸興,100,32
1310,1560,中砂,109,19
1311,1560,中砂,108,15
1312,1560,中砂,107,22
1313,1560,中砂,106,29
1314,1560,中砂,105,17
1315,1560,中砂,104,14
1316,1560,中砂,103,26
1317,1560,中砂,102,16
1318,1560,中砂,101,10
1319,1560,中砂,100,16
1320,1568,倉佑,109,14
1321,1568,倉佑,108,18
1322,1568,倉佑,107,39
1323,1568,倉佑,106,16
1324,1568,倉佑,105,37
1325,1568,倉佑,104,24
1326,1568,倉佑,103,30
1327,1568,倉佑,102,18
1328,1568,倉佑,101,24
1329,1568,倉佑,100,31
1330,1582,信錦,109,38
1331,1582,信錦,108,39
1332,1582,信錦,107,34
1333,1582,信錦,106,50
1334,1582,信錦,105,37
1335,1582,信錦,104,37
1336,1582,信錦,103,46
1337,1582,信錦,102,46
1338,1582,信錦,101,34
1339,1582,信錦,100,38
1340,1583,程泰,109,26
1341,1583,程泰,108,16
1342,1583,程泰,107,25
1343,1583,程泰,106,28
1344,1583,程泰,105,19
1345,1583,程泰,104,25
1346,1583,程泰,103,46
1347,1583,程泰,102,30
1348,1583,程泰,101,20
1349,1583,程泰,100,24
1350,1587,吉茂,109,30
1351,1587,吉茂,108,27
1352,1587,吉茂,107,30
1353,1587,吉茂,106,23
1354,1587,吉茂,105,25
1355,1587,吉茂,104,23
1356,1587,吉茂,103,23
1357,1587,吉茂,102,26
1358,1587,吉茂,101,13
1359,1587,吉茂,100,25
1360,1589,永冠-KY,109,66
1361,1589,永冠-KY,108,57
1362,1589,永冠-KY,107,49
1363,1589,永冠-KY,106,22
1364,1589,永冠-KY,105,52
1365,1589,永冠-KY,104,72
1366,1589,永冠-KY,103,67
1367,1589,永冠-KY,102,52
1368,1589,永冠-KY,101,55
1369,1589,永冠-KY,100,0
1370,1590,亞德客-KY,109,100
1371,1590,亞德客-KY,108,96
1372,1590,亞德客-KY,107,53
1373,1590,亞德客-KY,106,63
1374,1590,亞德客-KY,105,56
1375,1590,亞德客-KY,104,49
1376,1590,亞德客-KY,103,59
1377,1590,亞德客-KY,102,62
1378,1590,亞德客-KY,101,45
1379,1590,亞德客-KY,100,59
1380,1592,英瑞-KY,109,49
1381,1592,英瑞-KY,108,74
1382,1592,英瑞-KY,107,58
1383,1592,英瑞-KY,106,50
1384,1592,英瑞-KY,105,57
1385,1592,英瑞-KY,104,51
1386,1592,英瑞-KY,103,21
1387,1592,英瑞-KY,102,0
1388,1592,英瑞-KY,101,0
1389,1592,英瑞-KY,100,0
1390,1598,岱宇,109,48
1391,1598,岱宇,108,31
1392,1598,岱宇,107,31
1393,1598,岱宇,106,46
1394,1598,岱宇,105,43
1395,1598,岱宇,104,26
1396,1598,岱宇,103,19
1397,1598,岱宇,102,24
1398,1598,岱宇,101,24
1399,1598,岱宇,100,4
1400,1603,華電,109,8
1401,1603,華電,108,30
1402,1603,華電,107,11
1403,1603,華電,106,7
1404,1603,華電,105,15
1405,1603,華電,104,18
1406,1603,華電,103,5
1407,1603,華電,102,5
1408,1603,華電,101,12
1409,1603,華電,100,7
1410,1604,聲寶,109,20
1411,1604,聲寶,108,15
1412,1604,聲寶,107,26
1413,1604,聲寶,106,25
1414,1604,聲寶,105,32
1415,1604,聲寶,104,21
1416,1604,聲寶,103,30
1417,1604,聲寶,102,23
1418,1604,聲寶,101,29
1419,1604,聲寶,100,39
1420,1605,華新,109,83
1421,1605,華新,108,56
1422,1605,華新,107,60
1423,1605,華新,106,55
1424,1605,華新,105,61
1425,1605,華新,104,47
1426,1605,華新,103,40
1427,1605,華新,102,29
1428,1605,華新,101,33
1429,1605,華新,100,47
1430,1608,華榮,109,12
1431,1608,華榮,108,9
1432,1608,華榮,107,7
1433,1608,華榮,106,15
1434,1608,華榮,105,5
1435,1608,華榮,104,8
1436,1608,華榮,103,14
1437,1608,華榮,102,4
1438,1608,華榮,101,4
1439,1608,華榮,100,14
1440,1609,大亞,109,27
1441,1609,大亞,108,18
1442,1609,大亞,107,23
1443,1609,大亞,106,17
1444,1609,大亞,105,16
1445,1609,大亞,104,15
1446,1609,大亞,103,18
1447,1609,大亞,102,21
1448,1609,大亞,101,24
1449,1609,大亞,100,28
1450,1611,中電,109,14
1451,1611,中電,108,28
1452,1611,中電,107,11
1453,1611,中電,106,25
1454,1611,中電,105,29
1455,1611,中電,104,30
1456,1611,中電,103,19
1457,1611,中電,102,38
1458,1611,中電,101,23
1459,1611,中電,100,24
1460,1612,宏泰,109,8
1461,1612,宏泰,108,16
1462,1612,宏泰,107,10
1463,1612,宏泰,106,7
1464,1612,宏泰,105,16
1465,1612,宏泰,104,15
1466,1612,宏泰,103,9
1467,1612,宏泰,102,10
1468,1612,宏泰,101,10
1469,1612,宏泰,100,14
1470,1614,三洋電,109,12
1471,1614,三洋電,108,16
1472,1614,三洋電,107,14
1473,1614,三洋電,106,20
1474,1614,三洋電,105,15
1475,1614,三洋電,104,20
1476,1614,三洋電,103,19
1477,1614,三洋電,102,35
1478,1614,三洋電,101,19
1479,1614,三洋電,100,51
1480,1615,大山,109,11
1481,1615,大山,108,13
1482,1615,大山,107,12
1483,1615,大山,106,14
1484,1615,大山,105,14
1485,1615,大山,104,6
1486,1615,大山,103,8
1487,1615,大山,102,20
1488,1615,大山,101,8
1489,1615,大山,100,19
1490,1616,億泰,109,23
1491,1616,億泰,108,32
1492,1616,億泰,107,44
1493,1616,億泰,106,26
1494,1616,億泰,105,23
1495,1616,億泰,104,34
1496,1616,億泰,103,23
1497,1616,億泰,102,20
1498,1616,億泰,101,47
1499,1616,億泰,100,41
1500,1617,榮星,109,13
1501,1617,榮星,108,27
1502,1617,榮星,107,17
1503,1617,榮星,106,17
1504,1617,榮星,105,16
1505,1617,榮星,104,19
1506,1617,榮星,103,10
1507,1617,榮星,102,25
1508,1617,榮星,101,11
1509,1617,榮星,100,23
1510,1618,合機,109,5
1511,1618,合機,108,13
1512,1618,合機,107,7
1513,1618,合機,106,6
1514,1618,合機,105,14
1515,1618,合機,104,5
1516,1618,合機,103,7
1517,1618,合機,102,11
1518,1618,合機,101,11
1519,1618,合機,100,20
1520,1626,艾美特-KY,109,38
1521,1626,艾美特-KY,108,68
1522,1626,艾美特-KY,107,78
1523,1626,艾美特-KY,106,79
1524,1626,艾美特-KY,105,66
1525,1626,艾美特-KY,104,69
1526,1626,艾美特-KY,103,64
1527,1626,艾美特-KY,102,62
1528,1626,艾美特-KY,101,0
1529,1626,艾美特-KY,100,0
1530,1701,中化,109,28
1531,1701,中化,108,18
1532,1701,中化,107,28
1533,1701,中化,106,15
1534,1701,中化,105,30
1535,1701,中化,104,17
1536,1701,中化,103,25
1537,1701,中化,102,22
1538,1701,中化,101,13
1539,1701,中化,100,19
1540,1702,南僑,109,50
1541,1702,南僑,108,61
1542,1702,南僑,107,73
1543,1702,南僑,106,66
1544,1702,南僑,105,53
1545,1702,南僑,104,44
1546,1702,南僑,103,48
1547,1702,南僑,102,44
1548,1702,南僑,101,31
1549,1702,南僑,100,45
1550,1707,葡萄王,109,24
1551,1707,葡萄王,108,32
1552,1707,葡萄王,107,48
1553,1707,葡萄王,106,22
1554,1707,葡萄王,105,31
1555,1707,葡萄王,104,43
1556,1707,葡萄王,103,32
1557,1707,葡萄王,102,25
1558,1707,葡萄王,101,19
1559,1707,葡萄王,100,19
1560,1708,東鹼,109,10
1561,1708,東鹼,108,14
1562,1708,東鹼,107,34
1563,1708,東鹼,106,19
1564,1708,東鹼,105,17
1565,1708,東鹼,104,26
1566,1708,東鹼,103,14
1567,1708,東鹼,102,14
1568,1708,東鹼,101,19
1569,1708,東鹼,100,20
1570,1709,和益,109,33
1571,1709,和益,108,17
1572,1709,和益,107,14
1573,1709,和益,106,19
1574,1709,和益,105,13
1575,1709,和益,104,8
1576,1709,和益,103,18
1577,1709,和益,102,12
1578,1709,和益,101,15
1579,1709,和益,100,22
1580,1710,東聯,109,13
1581,1710,東聯,108,15
1582,1710,東聯,107,22
1583,1710,東聯,106,15
1584,1710,東聯,105,13
1585,1710,東聯,104,23
1586,1710,東聯,103,18
1587,1710,東聯,102,22
1588,1710,東聯,101,29
1589,1710,東聯,100,40
1590,1711,永光,109,14
1591,1711,永光,108,17
1592,1711,永光,107,18
1593,1711,永光,106,16
1594,1711,永光,105,14
1595,1711,永光,104,32
1596,1711,永光,103,22
1597,1711,永光,102,16
1598,1711,永光,101,18
1599,1711,永光,100,25
1600,1712,興農,109,21
1601,1712,興農,108,18
1602,1712,興農,107,22
1603,1712,興農,106,31
1604,1712,興農,105,30
1605,1712,興農,104,33
1606,1712,興農,103,30
1607,1712,興農,102,31
1608,1712,興農,101,26
1609,1712,興農,100,25
1610,1713,國化,109,11
1611,1713,國化,108,8
1612,1713,國化,107,5
1613,1713,國化,106,9
1614,1713,國化,105,6
1615,1713,國化,104,5
1616,1713,國化,103,7
1617,1713,國化,102,10
1618,1713,國化,101,12
1619,1713,國化,100,8
1620,1714,和桐,109,51
1621,1714,和桐,108,31
1622,1714,和桐,107,33
1623,1714,和桐,106,36
1624,1714,和桐,105,29
1625,1714,和桐,104,30
1626,1714,和桐,103,51
1627,1714,和桐,102,27
1628,1714,和桐,101,18
1629,1714,和桐,100,25
1630,1717,長興,109,43
1631,1717,長興,108,26
1632,1717,長興,107,30
1633,1717,長興,106,18
1634,1717,長興,105,35
1635,1717,長興,104,23
1636,1717,長興,103,97
1637,1717,長興,102,39
1638,1717,長興,101,22
1639,1717,長興,100,35
1640,1718,中纖,109,20
1641,1718,中纖,108,19
1642,1718,中纖,107,14
1643,1718,中纖,106,9
1644,1718,中纖,105,16
1645,1718,中纖,104,21
1646,1718,中纖,103,16
1647,1718,中纖,102,22
1648,1718,中纖,101,19
1649,1718,中纖,100,46
1650,1720,生達,109,8
1651,1720,生達,108,21
1652,1720,生達,107,20
1653,1720,生達,106,12
1654,1720,生達,105,25
1655,1720,生達,104,23
1656,1720,生達,103,11
1657,1720,生達,102,24
1658,1720,生達,101,21
1659,1720,生達,100,26
1660,1721,三晃,109,14
1661,1721,三晃,108,17
1662,1721,三晃,107,20
1663,1721,三晃,106,13
1664,1721,三晃,105,53
1665,1721,三晃,104,37
1666,1721,三晃,103,13
1667,1721,三晃,102,31
1668,1721,三晃,101,27
1669,1721,三晃,100,23
1670,1722,台肥,109,15
1671,1722,台肥,108,10
1672,1722,台肥,107,22
1673,1722,台肥,106,25
1674,1722,台肥,105,36
1675,1722,台肥,104,29
1676,1722,台肥,103,44
1677,1722,台肥,102,39
1678,1722,台肥,101,43
1679,1722,台肥,100,34
1680,1723,中碳,109,11
1681,1723,中碳,108,26
1682,1723,中碳,107,18
1683,1723,中碳,106,25
1684,1723,中碳,105,21
1685,1723,中碳,104,19
1686,1723,中碳,103,25
1687,1723,中碳,102,28
1688,1723,中碳,101,29
1689,1723,中碳,100,28
1690,1724,台硝,109,10
1691,1724,台硝,108,15
1692,1724,台硝,107,18
1693,1724,台硝,106,17
1694,1724,台硝,105,15
1695,1724,台硝,104,10
1696,1724,台硝,103,18
1697,1724,台硝,102,23
1698,1724,台硝,101,18
1699,1724,台硝,100,15
1700,1725,元禎,109,6
1701,1725,元禎,108,9
1702,1725,元禎,107,13
1703,1725,元禎,106,7
1704,1725,元禎,105,4
1705,1725,元禎,104,14
1706,1725,元禎,103,7
1707,1725,元禎,102,4
1708,1725,元禎,101,13
1709,1725,元禎,100,12
1710,1726,永記,109,20
1711,1726,永記,108,13
1712,1726,永記,107,18
1713,1726,永記,106,21
1714,1726,永記,105,10
1715,1726,永記,104,11
1716,1726,永記,103,19
1717,1726,永記,102,14
1718,1726,永記,101,11
1719,1726,永記,100,19
1720,1727,中華化,109,12
1721,1727,中華化,108,18
1722,1727,中華化,107,18
1723,1727,中華化,106,16
1724,1727,中華化,105,13
1725,1727,中華化,104,17
1726,1727,中華化,103,13
1727,1727,中華化,102,17
1728,1727,中華化,101,26
1729,1727,中華化,100,26
1730,1730,花仙子,109,22
1731,1730,花仙子,108,19
1732,1730,花仙子,107,36
1733,1730,花仙子,106,16
1734,1730,花仙子,105,15
1735,1730,花仙子,104,15
1736,1730,花仙子,103,9
1737,1730,花仙子,102,11
1738,1730,花仙子,101,19
1739,1730,花仙子,100,32
1740,1731,美吾華,109,19
1741,1731,美吾華,108,6
1742,1731,美吾華,107,8
1743,1731,美吾華,106,10
1744,1731,美吾華,105,9
1745,1731,美吾華,104,5
1746,1731,美吾華,103,14
1747,1731,美吾華,102,9
1748,1731,美吾華,101,9
1749,1731,美吾華,100,16
1750,1732,毛寶,109,16
1751,1732,毛寶,108,9
1752,1732,毛寶,107,9
1753,1732,毛寶,106,18
1754,1732,毛寶,105,4
1755,1732,毛寶,104,6
1756,1732,毛寶,103,19
1757,1732,毛寶,102,14
1758,1732,毛寶,101,10
1759,1732,毛寶,100,13
1760,1733,五鼎,109,18
1761,1733,五鼎,108,13
1762,1733,五鼎,107,19
1763,1733,五鼎,106,16
1764,1733,五鼎,105,8
1765,1733,五鼎,104,19
1766,1733,五鼎,103,9
1767,1733,五鼎,102,12
1768,1733,五鼎,101,30
1769,1733,五鼎,100,25
1770,1734,杏輝,109,22
1771,1734,杏輝,108,12
1772,1734,杏輝,107,21
1773,1734,杏輝,106,11
1774,1734,杏輝,105,20
1775,1734,杏輝,104,29
1776,1734,杏輝,103,15
1777,1734,杏輝,102,24
1778,1734,杏輝,101,27
1779,1734,杏輝,100,32
1780,1735,日勝化,109,11
1781,1735,日勝化,108,14
1782,1735,日勝化,107,26
1783,1735,日勝化,106,20
1784,1735,日勝化,105,13
1785,1735,日勝化,104,30
1786,1735,日勝化,103,17
1787,1735,日勝化,102,23
1788,1735,日勝化,101,29
1789,1735,日勝化,100,22
1790,1736,喬山,109,31
1791,1736,喬山,108,30
1792,1736,喬山,107,16
1793,1736,喬山,106,15
1794,1736,喬山,105,24
1795,1736,喬山,104,31
1796,1736,喬山,103,32
1797,1736,喬山,102,15
1798,1736,喬山,101,31
1799,1736,喬山,100,40
1800,1737,臺鹽,109,11
1801,1737,臺鹽,108,24
1802,1737,臺鹽,107,12
1803,1737,臺鹽,106,19
1804,1737,臺鹽,105,24
1805,1737,臺鹽,104,26
1806,1737,臺鹽,103,9
1807,1737,臺鹽,102,38
1808,1737,臺鹽,101,11
1809,1737,臺鹽,100,26
1810,1760,寶齡富錦,109,27
1811,1760,寶齡富錦,108,27
1812,1760,寶齡富錦,107,32
1813,1760,寶齡富錦,106,29
1814,1760,寶齡富錦,105,27
1815,1760,寶齡富錦,104,32
1816,1760,寶齡富錦,103,46
1817,1760,寶齡富錦,102,67
1818,1760,寶齡富錦,101,17
1819,1760,寶齡富錦,100,7
1820,1762,中化生,109,18
1821,1762,中化生,108,17
1822,1762,中化生,107,21
1823,1762,中化生,106,19
1824,1762,中化生,105,17
1825,1762,中化生,104,11
1826,1762,中化生,103,14
1827,1762,中化生,102,17
1828,1762,中化生,101,19
1829,1762,中化生,100,17
1830,1773,勝一,109,17
1831,1773,勝一,108,14
1832,1773,勝一,107,13
1833,1773,勝一,106,15
1834,1773,勝一,105,12
1835,1773,勝一,104,13
1836,1773,勝一,103,17
1837,1773,勝一,102,11
1838,1773,勝一,101,8
1839,1773,勝一,100,19
1840,1776,展宇,109,21
1841,1776,展宇,108,32
1842,1776,展宇,107,30
1843,1776,展宇,106,16
1844,1776,展宇,105,43
1845,1776,展宇,104,22
1846,1776,展宇,103,26
1847,1776,展宇,102,13
1848,1776,展宇,101,21
1849,1776,展宇,100,19
1850,1783,和康生,109,22
1851,1783,和康生,108,16
1852,1783,和康生,107,16
1853,1783,和康生,106,12
1854,1783,和康生,105,14
1855,1783,和康生,104,22
1856,1783,和康生,103,22
1857,1783,和康生,102,43
1858,1783,和康生,101,14
1859,1783,和康生,100,15
1860,1786,科妍,109,21
1861,1786,科妍,108,27
1862,1786,科妍,107,24
1863,1786,科妍,106,19
1864,1786,科妍,105,24
1865,1786,科妍,104,17
1866,1786,科妍,103,25
1867,1786,科妍,102,26
1868,1786,科妍,101,13
1869,1786,科妍,100,17
1870,1789,神隆,109,15
1871,1789,神隆,108,24
1872,1789,神隆,107,40
1873,1789,神隆,106,37
1874,1789,神隆,105,47
1875,1789,神隆,104,50
1876,1789,神隆,103,44
